N_BOLETIM,N_ENVOLVIDO,COD_SEVERIDADE,DESC_SEVERIDADE,SEXO,CINTO_SEGURANCA,EMBREAGUES,IDADE,CATEGORIA_HABILITACAO,DESCRICAO_HABILITACAO,ESPECIE_VEICULO
2019022691527001,2,1,NAOFATAL,M,NAO,NAO,69,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022696783001,3,1,NAOFATAL,M,SIM,NAO,57,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019022699865001,3,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,CAMIONETA
2019022706098001,2,1,NAOFATAL,M,SIM,NAO,22,N,NAOINFORMADO,MOTOCICLETA
2019022710973001,2,3,SEMFERIMENTOS,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,CAMINHONETE
2019022712671001,1,1,NAOFATAL,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022729889001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022739709001,1,1,NAOFATAL,M,SIM,NAO,43,AE,HABILITADONASCATEGORIASAeE,AUTOMOVEL
2019022748255001,2,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022749864001,1,1,NAOFATAL,M,SIM,NAO,38,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019022769809001,2,1,NAOFATAL,F,NAO,NAO,52,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022771234001,2,3,SEMFERIMENTOS,F,SIM,NAO,58,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019022772044001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022784694001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022800777001,2,3,SEMFERIMENTOS,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019022833961001,2,1,NAOFATAL,M,NAO,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022837054001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022842659001,1,3,SEMFERIMENTOS,M,SIM,NAO,49,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2019022842947001,3,1,NAOFATAL,M,SIM,NAO,50,N,NAOINFORMADO,MOTOCICLETA
2019022845533001,2,1,NAOFATAL,F,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015057180001,2,1,NAOFATAL,M,NAO,SIM,58,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015064310001,2,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015066059001,2,1,NAOFATAL,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015067627001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015072069001,1,1,NAOFATAL,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015075805001,2,1,NAOFATAL,M,NAO,NAO,54,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015079910001,1,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015093365001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015131028001,2,3,SEMFERIMENTOS,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015139460001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015149424001,2,1,NAOFATAL,M,SIM,NAO,55,AC,HABILITADONASCATEGORIASAeC,CAMINHONETE
2019015151226001,2,1,NAOFATAL,M,NAO,NAO,56,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015154007001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015171164001,2,1,NAOFATAL,M,SIM,NAO,44,N,NAOINFORMADO,MOTOCICLETA
2019015172877001,2,3,SEMFERIMENTOS,F,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015187204001,2,3,SEMFERIMENTOS,F,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015201570001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017717397001,1,1,NAOFATAL,M,SIM,NAO,22,N,NAOINFORMADO,MOTOCICLETA
2019017718820001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017721129001,2,1,NAOFATAL,M,NAO,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017726134001,2,1,NAOFATAL,M,NAO,SIM,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017765432002,2,1,NAOFATAL,M,NAO,SIM,60,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017780521001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017781002001,3,1,NAOFATAL,M,SIM,NAO,36,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019017786438001,2,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017790828001,2,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017807870001,2,0,NAOINFORMADO,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019017812390001,1,2,FATAL,M,SIM,NAO,58,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019017815102001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017818764001,2,3,SEMFERIMENTOS,M,NAO,NAO,14,AB,NAOSEAPLICA,BICICLETA
2019017843181001,1,1,NAOFATAL,M,SIM,NAO,50,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017879614001,2,1,NAOFATAL,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020395694001,4,1,NAOFATAL,F,NAO,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020417248001,1,1,NAOFATAL,F,NAO,NAO,39,AB,NAOSEAPLICA,BICICLETA
2019020418437001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020419864001,2,1,NAOFATAL,M,NAO,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020421130001,1,3,SEMFERIMENTOS,M,SIM,NAO,33,AD,HABILITADONASCATEGORIASAeD,ONIBUS
2019020427074001,2,1,NAOFATAL,M,SIM,NAO,36,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019020429530001,2,1,NAOFATAL,F,NAO,NAO,58,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020439025001,1,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020440794001,2,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020452970001,2,1,NAOFATAL,F,SIM,NAO,37,N,NAOINFORMADO,MOTOCICLETA
2019020463340001,1,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020464975001,2,1,NAOFATAL,M,NAO,NAOINFORMADO,0,AB,NAOSEAPLICA,BICICLETA
2019020486270001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020494865001,1,3,SEMFERIMENTOS,F,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,CAMINHONETE
2019020502130001,2,1,NAOFATAL,M,NAO,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020504730001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023204367001,1,1,NAOFATAL,M,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023204523001,2,1,NAOFATAL,F,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023212391001,3,1,NAOFATAL,F,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023221756001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023222030001,3,1,NAOFATAL,F,NAO,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023226536001,1,1,NAOFATAL,M,SIM,NAO,40,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019023229737001,1,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023235790001,2,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023236585001,2,1,NAOFATAL,M,NAO,NAO,77,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023250600001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023254323001,1,1,NAOFATAL,M,SIM,NAO,34,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019023258137002,1,1,NAOFATAL,M,SIM,NAO,66,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019023280817001,1,1,NAOFATAL,M,SIM,NAO,32,N,NAOINFORMADO,MOTOCICLETA
2019023285900001,2,1,NAOFATAL,F,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015213994001,1,1,NAOFATAL,M,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015225904001,1,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015238067001,1,1,NAOFATAL,F,SIM,NAO,30,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019015249881001,3,1,NAOFATAL,F,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015265477001,1,1,NAOFATAL,M,SIM,NAO,20,N,NAOINFORMADO,MOTOCICLETA
2019015266049001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015268862001,1,1,NAOFATAL,F,SIM,NAO,22,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019015271684001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015291685001,2,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015321943001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015350120001,2,1,NAOFATAL,M,NAO,NAO,59,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015366907001,2,1,NAOFATAL,M,SIM,NAO,17,N,NAOINFORMADO,MOTOCICLETA
2019017895147001,2,3,SEMFERIMENTOS,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019017898229001,2,1,NAOFATAL,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017901644001,1,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017919044001,1,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017927696001,1,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019017967710001,5,1,NAOFATAL,M,NAO,NAOINFORMADO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018028619001,3,3,SEMFERIMENTOS,F,SIM,NAO,54,N,NAOINFORMADO,AUTOMOVEL
2019018031080001,1,3,SEMFERIMENTOS,F,SIM,NAO,43,IN,INABILITADO,AUTOMOVEL
2019018049339001,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018053497001,2,3,SEMFERIMENTOS,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,CAMIONETA
2019018059726001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018065360001,2,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018071508001,2,1,NAOFATAL,M,SIM,NAO,32,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019018077220001,2,1,NAOFATAL,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020506692001,2,1,NAOFATAL,M,SIM,NAO,43,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019020510192001,2,3,SEMFERIMENTOS,M,SIM,NAO,71,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020523659001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020575930001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019020591708001,2,1,NAOFATAL,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020592336001,1,1,NAOFATAL,M,NAO,NAO,30,AB,NAOSEAPLICA,BICICLETA
2019020595656001,3,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019020601642001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019020602829001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019020619958001,1,1,NAOFATAL,F,SIM,NAO,33,N,NAOINFORMADO,AUTOMOVEL
2019020631558001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020641161001,1,3,SEMFERIMENTOS,M,SIM,NAO,66,N,NAOINFORMADO,AUTOMOVEL
2019020656956001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020669720001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020674525001,2,1,NAOFATAL,M,NAO,NAO,16,AB,NAOSEAPLICA,BICICLETA
2019020676405001,1,3,SEMFERIMENTOS,M,SIM,NAO,70,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2019020677741001,2,1,NAOFATAL,F,NAO,NAO,41,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020686859001,2,1,NAOFATAL,F,NAO,NAO,41,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2019020690556001,2,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022503680001,2,3,SEMFERIMENTOS,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019022532102001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019022546294001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022549495001,2,1,NAOFATAL,F,SIM,NAO,79,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2019022577057001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022588148001,1,1,NAOFATAL,M,SIM,NAO,39,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019022588332001,1,1,NAOFATAL,F,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022604534001,2,1,NAOFATAL,M,NAO,NAO,74,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2019022618735001,2,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022667177001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022669317001,2,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022680110001,2,1,NAOFATAL,M,SIM,NAO,33,N,NAOINFORMADO,MOTOCICLETA
2019015372895001,3,1,NAOFATAL,F,SIM,NAO,77,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015405449001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015406913001,2,1,NAOFATAL,F,SIM,NAO,42,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015409120001,3,3,SEMFERIMENTOS,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015414597001,2,1,NAOFATAL,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015433734001,3,1,NAOFATAL,F,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015441637001,3,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015445817001,2,1,NAOFATAL,F,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2019015446038001,2,1,NAOFATAL,F,NAO,NAO,15,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015454805001,2,1,NAOFATAL,M,SIM,NAO,48,AB,HABILITADONASCATEGORIASAeB,MOTONETA
2019015457787001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015462526001,1,1,NAOFATAL,F,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015464800001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015500847001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015506045001,1,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015515193001,1,1,NAOFATAL,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015537899001,1,3,SEMFERIMENTOS,M,SIM,NAO,24,N,NAOINFORMADO,AUTOMOVEL
2019015542130001,2,3,SEMFERIMENTOS,F,SIM,NAO,64,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015576491001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015590400001,1,3,SEMFERIMENTOS,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019018088505001,1,3,SEMFERIMENTOS,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018137512001,1,3,SEMFERIMENTOS,F,SIM,NAO,26,N,NAOINFORMADO,AUTOMOVEL
2019018144709001,3,1,NAOFATAL,F,SIM,NAO,13,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018145274001,3,1,NAOFATAL,F,SIM,NAO,65,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019018146030001,2,3,SEMFERIMENTOS,F,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019018190084001,1,1,NAOFATAL,M,SIM,NAO,20,N,NAOINFORMADO,MOTOCICLETA
2019018215155001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,ONIBUS
2019018228010001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018253537001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020697818001,2,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020698697001,2,1,NAOFATAL,F,NAO,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020701911001,2,1,NAOFATAL,M,NAO,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020706457001,1,3,SEMFERIMENTOS,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020707514001,1,1,NAOFATAL,M,SIM,NAO,62,N,NAOINFORMADO,CAMINHONETE
2019020724960003,1,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020730402001,1,2,FATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020749164001,2,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020762332001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020766488001,2,1,NAOFATAL,M,SIM,NAO,56,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2019020777867001,2,1,NAOFATAL,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020784988001,1,3,SEMFERIMENTOS,M,SIM,NAO,42,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020785900001,1,1,NAOFATAL,F,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTONETA
2019020786582001,3,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020790602001,1,3,SEMFERIMENTOS,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,CAMIONETA
2019020808991001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020811694002,2,1,NAOFATAL,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019020812632001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020821410001,3,1,NAOFATAL,F,SIM,NAO,6,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019020824652001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019020832332001,2,1,NAOFATAL,M,SIM,NAO,22,AB,NAOSEAPLICA,PATINETE
2019020878316001,2,1,NAOFATAL,F,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019022847019001,2,3,SEMFERIMENTOS,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2019022896169001,3,1,NAOFATAL,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022897148001,2,1,NAOFATAL,M,NAO,NAO,63,AB,NAOSEAPLICA,BICICLETA
2019022901189001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022916512001,1,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022938174001,2,1,NAOFATAL,M,SIM,NAO,62,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019022949826001,1,3,SEMFERIMENTOS,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019022954963001,2,1,NAOFATAL,F,SIM,NAO,85,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2019022972216001,2,1,NAOFATAL,M,NAO,NAO,36,AB,NAOSEAPLICA,BICICLETA
2019023020248001,2,3,SEMFERIMENTOS,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015608172001,2,1,NAOFATAL,M,NAO,NAO,84,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015614310001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015614819001,1,1,NAOFATAL,M,SIM,NAO,47,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015632810001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015640269001,2,3,SEMFERIMENTOS,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019015653424001,2,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015705582001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015712164001,2,3,SEMFERIMENTOS,M,SIM,NAO,46,AD,HABILITADONASCATEGORIASAeD,CAMINHAO
2019015723740001,2,1,NAOFATAL,M,NAO,NAO,39,AB,NAOSEAPLICA,BICICLETA
2019015724704001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019015726259001,1,1,NAOFATAL,M,SIM,NAO,36,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2019015728890001,2,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018304816001,1,1,NAOFATAL,M,SIM,NAO,31,N,NAOINFORMADO,MOTOCICLETA
2019018313529001,2,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018326058001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018343187001,2,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018345292001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018350906001,2,3,SEMFERIMENTOS,M,SIM,NAO,34,N,NAOINFORMADO,AUTOMOVEL
2019018366050001,2,1,NAOFATAL,F,SIM,NAO,70,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019018378210001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018384575001,2,1,NAOFATAL,M,NAO,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018398055001,2,1,NAOFATAL,M,NAO,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018425439001,1,1,NAOFATAL,M,SIM,NAO,56,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2019018442661001,1,1,NAOFATAL,F,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2019018468146001,1,1,NAOFATAL,M,NAO,NAO,20,AB,NAOSEAPLICA,BICICLETA
2019020919565001,1,1,NAOFATAL,M,SIM,NAO,0,N,NAOINFORMADO,MOTOCICLETA
